I_arcSum,I_inj_total,OTor3,PlasmaRogA,V_InjD12
-21.594322,-58.890244,-0.050233722,1554.2443,29.26733
-21.592644,-60.223087,-0.050233722,1554.4059,29.237028
-21.814041,-56.903221,-0.050233722,1557.0143,29.482183
-22.258514,-54.922852,-0.050233722,1557.7877,29.451883
-22.260193,-55.165489,-0.050233722,1556.7257,29.146124
-22.92942,-50.313675,-0.050233722,1558.1105,28.840368
-22.927742,-49.865269,0.29707184,1560.1075,28.81007
-22.48159,-46.994274,-0.050233722,1560.2687,28.77977
-22.035439,-50.115463,0.29707184,1560.4303,29.024925
-22.035439,-49.902138,0.29707184,1562.4269,29.270084
-21.812363,-45.698757,-0.050233722,1563.8116,29.239782
-21.590965,-47.687134,-0.39753917,1563.3619,28.934025
-21.592644,-47.252934,-0.050233722,1564.1349,28.903723
-21.81572,-52.119865,0.29707184,1565.5201,29.14888
-22.038795,-52.782963,0.29707184,1565.0699,29.394039
-22.038795,-54.115799,-2.1340663,1564.6202,29.639196
-21.371246,-56.118385,-0.050233722,1565.3932,30.435268
-20.703699,-53.026508,-0.050233722,1575.9537,30.680424
-20.259226,-56.789032,-0.74484456,1586.5148,30.650122
-20.483982,-54.79446,-0.39753917,1573.8302,30.068905
-20.928453,-56.789948,-0.39753917,1555.0289,29.763149
-20.928453,-57.467247,0.29707184,1566.2013,30.008301
-20.705378,-54.603355,0.29707184,1585.3258,30.253464
-20.482302,-54.39003,0.29707184,1576.3116,30.223166
-20.259226,-49.759087,0.29707184,1564.2384,29.917406
-20.03615,-52.20343,-0.050233722,1577.2462,29.611649
-20.03615,-51.106586,-0.050233722,1587.8068,29.305893
-20.259226,-49.781761,-0.39753917,1579.4039,28.724676
-20.480623,-48.243153,-0.050233722,1576.507,28.143461
-20.480623,-44.495735,0.29707184,1585.2325,27.837704
-20.703699,-47.595623,-0.050233722,1587.2296,28.358318
-20.260906,-47.161411,0.29707184,1581.8854,28.32802
-19.814754,-52.035446,-0.050233722,1585.1051,27.746805
-19.368603,-54.251808,-0.39753917,1590.7726,27.991964
-19.145527,-55.591755,-0.050233722,1587.2638,28.23712
-18.702734,-55.364231,-0.050233722,1586.2023,28.757736
-18.036865,-49.379601,0.29707184,1591.2574,29.278349
-17.813789,-52.921246,0.29707184,1592.0309,29.523504
-18.035185,-55.821556,-0.050233722,1589.1334,28.942287
-18.036865,-58.037918,-0.050233722,1591.7418,29.462902
-18.036865,-57.375732,-0.39753917,1595.5739,29.708061
-17.813789,-52.958569,-0.050233722,1593.9,29.677761
-18.035185,-54.070538,-0.39753917,1593.4503,29.647459
-18.481337,-48.541866,-0.050233722,1596.67,29.892614
-18.927486,-48.770302,-0.050233722,1597.443,29.586857
-19.150562,-46.341068,-0.050233722,1596.3815,29.281097
-19.814754,-47.916092,-0.050233722,1598.3781,28.699883
-20.702019,-49.712006,-0.050233722,1599.7633,28.11867
-20.703699,-44.411312,-0.39753917,1599.3131,27.537457
-20.03783,-45.060207,-0.39753917,1600.0861,28.058071
-19.370281,-43.949162,-0.050233722,1601.4713,28.303228
-18.259941,-44.826031,0.29707184,1602.2443,28.823843
-17.595749,-45.945095,0.29707184,1602.4059,28.518087
-17.820505,-44.399387,0.29707184,1603.7906,28.763241
-18.043581,-48.389893,-0.39753917,1604.5636,29.283854
-18.040222,-48.18367,-0.39753917,1604.7252,28.978098
-18.038544,-52.615948,-0.050233722,1605.4982,28.396887
-18.040222,-52.395523,-0.39753917,1606.2716,28.642044
-17.374355,-53.728359,0.29707184,1607.0446,29.162659
-17.372673,-55.510071,0.29707184,1607.818,29.68327
-17.59407,-51.762653,0.29707184,1608.5909,29.377512
-18.26162,-54.655861,-0.050233722,1609.3639,28.796295
-19.148884,-54.235859,-0.39753917,1610.1373,28.490538
-19.813074,-56.231339,-0.050233722,1611.5221,28.735693
-19.143848,-55.583363,-0.050233722,1612.2955,28.705395
-18.920771,-52.719467,-0.050233722,1613.0685,28.399639
-18.924129,-51.394638,0.29707184,1613.8414,28.644796
-18.924129,-46.535713,-0.050233722,1614.6149,29.440866
-18.254902,-48.310314,0.29707184,1615.3878,29.410564
-18.476299,-48.766735,-0.050233722,1616.1613,28.82935
-18.699375,-48.760086,-0.050233722,1616.9342,28.52359
-18.477978,-48.76054,-0.050233722,1617.7072,28.49329
-17.367636,-46.552189,-0.050233722,1618.4806,29.013906
-17.369316,-51.426224,0.29707184,1619.2535,29.259064
-17.369316,-50.771141,0.29707184,1620.027,29.504223
-18.035185,-53.201279,0.29707184,1620.7999,29.473919
-18.035185,-54.092354,-0.050233722,1621.5734,29.168163
-17.812109,-54.320793,-0.050233722,1621.7345,29.137863
-17.369316,-53.879478,-0.39753917,1621.8956,29.383018
-17.592392,-51.236473,-0.050233722,1622.6691,29.35272
-17.592392,-53.224857,-0.050233722,1623.442,29.597879
-17.369316,-53.467495,0.29707184,1623.6036,29.567577
-17.369316,-53.916817,-0.050233722,1623.7648,29.812737
-18.25658,-52.378208,-0.050233722,1624.5377,29.506979
-18.033504,-47.519279,-0.050233722,1625.3112,29.20122
-17.810429,-48.18948,-0.39753917,1626.0841,28.895462
-17.14456,-44.883827,-0.050233722,1626.8575,28.86516
-16.921484,-46.216671,-0.050233722,1627.6305,29.110317
-16.921484,-44.229195,0.29707184,1627.7916,29.630932
-17.142879,-44.229652,0.29707184,1628.5651,29.325176
-17.14456,-43.118599,-0.39753917,1629.338,29.294876
-16.700089,-41.145329,0.29707184,1630.1115,29.264574
-16.034218,-46.909985,2.0335991,1630.8844,29.234274
-16.034218,-49.133453,-0.050233722,1631.6573,29.479431
-16.257294,-51.784481,-0.74484456,1632.4308,30.000046
-16.257294,-51.784935,0.64437717,1631.9806,30.245201
-16.257294,-49.797462,0.99168259,1630.9191,29.939444
-16.255615,-52.241806,0.29707184,1632.9156,29.358227
-16.257294,-49.370811,-5.2598157,1633.6891,29.327929
-16.035898,-52.912453,0.29707184,1630.1803,29.022171
-16.0359,-53.147999,-0.050233722,1632.7887,28.991873
-15.812822,-54.267059,0.64437717,1633.5621,28.961571
-16.257294,-52.94223,-0.74484456,1627.6061,28.931271
-16.701767,-46.302059,1.3389881,1635.1085,29.176426
-16.923164,-45.860748,-0.39753917,1639.5519,28.870667
-16.478691,-43.666603,-0.39753917,1629.3141,28.289457
-16.700089,-46.559807,0.29707184,1628.8644,27.9837
-16.478691,-46.574471,-0.74484456,1641.2599,28.504313
-16.703445,-43.03373,0.64437717,1638.3629,29.300383
-16.258972,-42.371544,-0.39753917,1631.1837,29.270084
-15.814501,-39.058784,0.29707184,1638.0739,29.239782
-15.593103,-44.153702,0.29707184,1645.5763,29.209482
-15.814501,-47.046909,-0.050233722,1642.6788,29.17918
-15.370029,-50.146797,-0.050233722,1642.2291,29.14888
-14.70248,-50.368126,-0.39753917,1649.1193,28.843124
-14.03829,-47.946003,-0.050233722,1651.7281,28.537369
-13.820252,-48.381111,0.29707184,1649.4425,29.057983
-14.491159,-46.842506,0.29707184,1651.4391,29.578598
-15.822899,-53.504894,-0.050233722,1655.8829,28.721922
-15.81954,-56.177223,-0.39753917,1656.6559,28.140707
-15.373388,-54.182648,-0.050233722,1656.8175,28.385862
-15.596464,-53.527557,-0.74484456,1660.0372,28.631018
-16.040936,-48.226875,-0.050233722,1662.6456,28.325266
-15.598145,-47.557587,-0.050233722,1663.4191,27.744049
-15.598143,-44.914581,-0.050233722,1664.8038,27.438293
-16.264011,-46.475399,0.29707184,1666.8009,27.958908
-16.928204,-45.820316,-0.050233722,1668.1857,28.204067
-17.14624,-44.067928,-0.050233722,1668.9586,27.62285
-16.030863,-44.068378,-0.050233722,1670.9557,27.317089
-14.699123,-36.97224,-0.050233722,1672.9523,27.837704
-14.25633,-38.069996,-0.050233722,1674.3375,27.807404
-14.700804,-40.521446,0.29707184,1675.7223,28.052563
-14.477727,-42.965794,0.29707184,1677.1071,28.848637
-13.14431,-44.519508,-0.050233722,1678.4923,29.369249
-12.921234,-42.090279,-0.050233722,1679.2653,29.614407
-12.921234,-45.852806,-0.050233722,1680.0387,29.859558
-13.144311,-44.976837,-0.050233722,1680.8116,29.82926
-13.367385,-47.634972,-0.050233722,1681.5851,29.79896
-13.367385,-48.084286,-0.050233722,1682.358,29.768658
-13.590461,-47.208321,0.29707184,1683.7428,29.462902
-13.367385,-47.878517,0.29707184,1685.1281,29.432604
-13.590462,-45.463486,-0.050233722,1685.901,29.677761
-13.590462,-48.570473,-0.050233722,1686.6744,29.372002
-14.034934,-46.583,-0.050233722,1687.4474,28.515329
-14.700802,-46.369675,-0.050233722,1688.2203,28.20957
-15.145275,-45.051949,0.29707184,1688.9938,28.454727
-15.145275,-40.86277,0.29707184,1689.7667,28.699883
-15.145275,-43.307117,0.64437717,1690.5402,28.394127
-15.145274,-41.775608,-0.050233722,1691.3131,28.088371
-15.145274,-43.322227,-0.050233722,1693.9215,28.058071
-14.700802,-42.660042,-0.050233722,1693.4718,28.303228
-14.700804,-43.109356,-0.050233722,1686.9044,28.823843
-14.25465,-45.104839,0.29707184,1685.2311,29.069
-14.031575,-43.117371,-0.050233722,1693.9567,28.763241
-13.587103,-47.549644,0.29707184,1699.6241,28.732939
-14.031575,-47.778084,-0.050233722,1696.1154,28.978098
-14.251293,-51.326828,-0.39753917,1694.4415,28.9478
-14.251293,-51.106407,-0.39753917,1699.4972,28.642044
-13.364027,-47.793648,-0.050233722,1699.047,28.887199
-12.69648,-48.007881,-0.050233722,1694.3151,29.407812
-12.473404,-47.366997,0.29707184,1695.6998,29.377512
-12.917875,-50.473984,-0.050233722,1698.9196,29.071753
-13.140951,-49.377144,0.29707184,1696.6344,28.490538
-13.142631,-47.168785,-0.050233722,1696.1842,28.460236
-13.365706,-46.299919,-0.39753917,1700.0162,28.429937
-13.587103,-41.66188,-0.39753917,1700.1774,28.399639
-13.588783,-43.436478,-0.050233722,1699.1154,28.093882
-12.922913,-41.014355,0.29707184,1700.5006,28.06358
-12.255364,-43.016937,0.29707184,1701.2736,28.033279
-12.476761,-42.354748,-0.050233722,1700.8239,28.002977
-12.478439,-40.367275,-0.050233722,1700.985,27.972677
-12.47844,-41.251251,0.29707184,1701.7579,28.217833
-12.698158,-39.712643,-0.050233722,1701.9196,28.187534
-12.69648,-43.468063,0.29707184,1702.6925,28.157236
-12.69648,-44.359146,0.29707184,1703.4659,28.126934
-12.475082,-46.133751,0.29707184,1703.6271,28.647551
-12.701516,-47.473694,0.29707184,1704.4005,28.617249
-12.257044,-45.051559,-0.050233722,1705.1735,28.862406
-12.257044,-47.039944,-0.050233722,1705.3346,29.107561
-12.924593,-45.052467,-0.050233722,1705.4962,29.352718
-13.369065,-48.159458,0.64437717,1706.881,29.322418
-13.14599,-49.5065,-0.39753917,1707.6544,29.29212
-13.14599,-48.858521,-0.39753917,1707.8156,28.986364
-12.703197,-47.091934,0.29707184,1708.5885,29.231522
-13.147669,-42.460991,0.29707184,1708.7501,29.752136
-12.485157,-44.235596,0.29707184,1710.1349,30.272751
-11.379852,-43.36673,-0.050233722,1711.5201,30.242449
-11.374815,-45.148434,0.29707184,1709.2345,30.487606
-12.258723,-43.602722,0.29707184,1708.7843,30.457302
-12.704874,-40.06908,0.29707184,1713.84,30.151546
-12.709912,-42.506329,0.29707184,1713.3898,29.845791
-12.268799,-41.851246,-0.050233722,1710.4928,29.815489
-12.267118,-44.053398,-0.050233722,1713.1012,30.060648
-11.599571,-43.384109,0.29707184,1715.0983,30.305801
-10.933701,-45.607574,0.29707184,1713.4244,30.275499
-10.048114,-47.168396,0.64437717,1714.1974,29.969742
-11.155097,-44.525387,0.64437717,1715.5826,29.663982
-12.481798,-45.844025,0.29707184,1715.1324,29.633684
-11.815928,-43.186806,0.29707184,1714.6827,29.327929
-10.708946,-46.514675,0.29707184,1716.0675,29.022173
-10.48587,-47.191978,0.64437717,1716.2286,29.26733
-10.259437,-44.769848,0.29707184,1715.7789,29.512486
-10.477475,-43.003258,0.64437717,1716.5519,29.482183
-10.479155,-39.704704,0.64437717,1717.3253,29.176426
-11.146703,-42.590813,0.29707184,1717.4865,29.146124
-11.591175,-40.60334,-0.050233722,1718.2594,29.115826
-11.810894,-40.162029,0.29707184,1718.421,29.360985
-11.589497,-39.506943,0.29707184,1718.5822,29.055227
-11.591175,-35.980408,0.64437717,1718.7438,28.749468
-11.814252,-38.19677,0.64437717,1718.2936,28.443712
-11.589497,-34.876911,0.29707184,1717.2316,28.413412
-11.145023,-37.976799,0.29707184,1717.3932,28.38311
-10.703909,-39.08876,0.29707184,1716.943,28.628265
-10.48587,-40.642479,0.29707184,1716.4933,28.597965
-10.705588,-41.975319,0.64437717,1716.6544,28.567667
-10.482512,-40.002052,0.64437717,1717.4279,28.812826
-10.703909,-43.10194,0.64437717,1716.9777,29.057981
-10.705587,-42.888618,0.29707184,1716.5275,28.752224
-10.482512,-45.10498,-0.050233722,1716.6891,28.721922
-10.259437,-45.775177,0.29707184,1716.2389,28.69162
-10.259437,-43.353046,0.29707184,1715.1774,28.936777
-10.484192,-45.13475,0.64437717,1714.7272,29.181932
-10.707268,-42.270859,0.64437717,1714.277,29.151634
-11.148382,-44.266342,0.64437717,1713.8273,28.845879
-11.145024,-42.506851,0.29707184,1713.9884,28.815578
-10.70223,-42.963264,0.29707184,1714.15,28.785276
-10.480834,-41.638435,-0.050233722,1713.6998,28.754978
-10.259438,-38.332783,0.29707184,1713.2496,28.449219
-10.036362,-41.218887,0.64437717,1712.7999,28.143461
-9.8132858,-40.570908,0.64437717,1712.3497,28.113159
-9.59021,-43.008152,0.64437717,1711.9,28.082861
-9.59021,-43.899231,0.29707184,1711.4498,28.052563
-9.3688126,-43.237045,0.29707184,1711.0001,27.746805
-9.1474161,-45.232529,0.29707184,1710.5499,27.44105
-8.7046232,-43.031281,0.29707184,1710.0997,27.13529
-7.8139992,-47.242672,0.64437717,1709.65,28.482279
-7.3678474,-46.808464,0.64437717,1709.1998,30.104721
-7.8123202,-48.362183,0.29707184,1708.7501,29.798962
-7.8139992,-47.479115,0.29707184,1708.2999,28.942287
-7.8139992,-44.166359,0.29707184,1707.8497,29.187445
-7.8139992,-45.050331,0.64437717,1707.4,29.432604
-8.037075,-42.628204,0.64437717,1706.9498,29.677761
-8.037075,-44.623688,0.99168259,1706.5001,29.372002
-8.0353956,-44.417465,0.64437717,1706.0499,29.617157
-8.2567921,-43.099731,0.64437717,1707.4347,29.862314
-8.9209824,-43.114395,-0.050233722,1706.3732,30.10747
-9.8116064,-38.476353,0.29707184,1702.2526,28.699883
-9.8149643,-39.35323,0.64437717,1703.6378,27.016842
-9.1490955,-37.144875,0.64437717,1707.4694,26.986542
-9.3688126,-40.251865,0.64437717,1703.9606,27.782614
-9.59021,-40.480301,0.64437717,1699.8405,28.027771
-9.5918884,-40.0532,0.29707184,1701.837,29.0993
-8.4832268,-42.497551,0.29707184,1703.8341,27.691715
-6.9250541,-39.61945,0.29707184,1700.9366,22.703182
-6.4789028,-41.821609,0.64437717,1698.0397,20.469225
-6.7019782,-42.940666,0.64437717,1698.2008,22.367126
-6.9284124,-45.164131,0.29707184,1698.9738,23.989569
-6.9300909,-44.722824,0.29707184,1696.0768,23.95927
-7.1498084,-40.968307,-0.050233722,1693.1793,23.1026
-7.3695259,-44.296173,0.29707184,1692.7296,22.796844
-7.1481295,-43.206429,0.64437717,1692.2794,23.042
-6.9267325,-45.422791,0.64437717,1689.382,22.736242
-6.9250536,-44.097961,0.64437717,1687.0968,21.328653
-7.8106403,-41.440742,0.29707184,1687.2579,22.400183
-9.1457367,-41.683388,-0.050233722,1685.5846,27.603569
-9.8149643,-39.275459,0.29707184,1682.0758,30.052383
-9.3688126,-40.601204,0.29707184,1681.0138,28.093882
-8.9193029,-36.611603,0.29707184,1681.1754,26.13538
-8.4714718,-38.835068,0.99168259,1678.278,25.82962
-8.6962271,-41.065636,0.29707184,1675.9928,26.625692
-8.699585,-38.636398,0.29707184,1675.5426,27.146305
-8.4781885,-38.629749,0.64437717,1673.8693,26.56509
-8.0320368,-36.870262,-0.39753917,1670.3605,26.53479
-8.0320368,-41.074551,2.3809047,1666.2399,26.779949
-8.4765091,-43.525993,0.29707184,1671.9073,27.025106
-8.699585,-44.637955,0.29707184,1684.3029,27.545721
-8.2534332,-44.645508,0.64437717,1677.1241,27.515421
-8.0320368,-40.890995,0.29707184,1653.4283,27.485119
-8.0337162,-44.660622,0.29707184,1652.3663,27.730276
-8.4798679,-43.342896,0.29707184,1671.4913,27.975431
-8.4781885,-45.117496,0.29707184,1669.8175,28.220591
-8.2551126,-44.462414,0.29707184,1652.8512,27.914835
-8.2534332,-43.81443,0.29707184,1656.6827,28.159994
-8.2551126,-43.601105,0.64437717,1669.0782,28.129692
-8.0337162,-38.521309,-0.050233722,1663.1227,27.823936
-7.8106403,-38.735538,0.29707184,1654.7198,27.518179
-7.5875645,-38.529316,0.29707184,1660.3873,27.212418
-7.5909228,-40.752785,0.29707184,1661.7721,27.182116
-7.8139987,-41.43008,0.64437717,1654.5929,27.427273
-7.5909228,-37.896442,0.64437717,1654.7545,27.396973
-7.5892439,-38.780418,0.64437717,1659.8097,27.642132
-7.8123198,-37.462692,0.64437717,1656.9127,27.336374
-7.5909228,-43.227348,0.29707184,1653.4039,27.58153
-7.1481295,-44.560188,0.29707184,1656.6241,27.551229
-7.1481295,-45.451271,0.64437717,1657.3971,27.520927
-7.3712053,-45.900581,0.64437717,1653.2765,27.490627
-7.5959601,-42.146069,0.64437717,1652.8268,28.01124
-7.819036,-43.464703,0.64437717,1655.4352,28.256399
-8.0387535,-42.367859,0.29707184,1653.7618,27.950644
-7.8156776,-44.584221,0.29707184,1652.088,27.644884
-7.5942812,-44.591778,0.29707184,1653.4728,27.890043
-7.1514878,-43.053169,0.64437717,1654.2462,27.584286
-6.707015,-43.060726,0.64437717,1652.5724,27.553984
-6.928412,-38.422688,0.64437717,1652.1227,27.248226
-7.3712053,-40.197289,0.64437717,1652.8956,27.217924
-7.5926018,-38.209816,0.29707184,1652.4454,27.463083
-7.5909224,-38.880013,-0.050233722,1651.3839,27.432785
-7.366168,-41.117683,0.29707184,1652.1569,26.576111
-7.366168,-38.481773,0.64437717,1652.3185,25.994898
-7.1447711,-38.696003,0.64437717,1651.8683,26.240055
-7.367847,-36.266769,0.64437717,1652.0294,26.209753
-7.5892439,-40.699043,0.29707184,1652.8029,26.179453
-7.5875645,-41.810997,0.29707184,1652.3527,26.700066
-7.5875645,-40.92083,0.29707184,1652.5143,27.220678
-7.366168,-41.370148,0.29707184,1652.6754,27.741295
-7.585885,-38.506256,0.29707184,1652.2257,28.261911
-8.0269995,-41.606144,0.64437717,1652.3868,27.956152
-7.8039236,-40.951057,0.64437717,1652.548,27.925852
-7.5842061,-42.055916,0.64437717,1653.3214,28.446465
-8.0286789,-41.614609,0.29707184,1654.0944,28.69162
-8.0269995,-39.634239,0.29707184,1652.421,28.110405
-6.4671483,-41.195061,0.29707184,1645.8536,27.52919
-5.5782032,-37.668526,0.64437717,1644.1798,26.947977
-6.0243549,-39.443127,0.64437717,1652.2941,26.642221
-5.8029585,-37.455658,0.64437717,1658.5724,26.336462
-5.5798826,-37.904968,0.29707184,1654.4523,26.306164
-5.3618441,-38.810257,-0.050233722,1650.3317,26.000406
-5.1454849,-36.174347,0.64437717,1652.9401,25.970104
-4.9257669,-37.279205,2.0335991,1654.9371,25.939804
-4.7026911,-35.07085,0.29707184,1652.0397,25.909502
-3.8137462,-38.619598,1.3389881,1649.1427,25.603746
-3.813746,-39.068916,0.64437717,1650.5275,25.573448
-4.9274454,-38.185848,0.29707184,1650.6891,26.094061
-5.5949936,-38.628063,-0.050233722,1649.6271,26.890135
-4.9291244,-36.868576,0.29707184,1650.4,26.859833
-5.3719177,-43.0821,0.64437717,1651.7853,26.829533
-6.7036562,-41.31551,0.99168259,1651.3351,25.97286
-7.14645,-41.529739,0.64437717,1651.4967,25.667101
-6.255826,-41.979053,-0.050233722,1652.8815,25.912256
-6.4772224,-40.66843,0.29707184,1653.0426,26.157415
-6.4772224,-41.559509,-0.050233722,1652.5929,26.127117
-6.4772224,-38.025871,0.29707184,1652.1427,26.096817
-6.4789019,-40.463112,0.29707184,1652.9161,26.61743
-6.7019777,-39.808029,0.64437717,1653.0773,26.862585
-6.7019777,-39.373821,0.64437717,1653.2384,26.556828
-6.9233747,-38.056095,-0.050233722,1654.0118,26.526525
-6.9233747,-33.197174,0.29707184,1654.7848,26.220768
-6.2575049,-35.634418,0.29707184,1655.5582,26.465927
-5.5916357,-33.205185,0.64437717,1655.7194,26.711086
-5.8147116,-35.421547,0.64437717,1655.2692,26.680784
-5.5933151,-35.649986,0.64437717,1656.0426,26.650486
-5.3719182,-35.436665,0.29707184,1656.2037,26.344727
-4.9257669,-37.211266,-0.050233722,1656.3654,26.314426
-4.924088,-35.451775,-0.050233722,1656.5265,26.008667
-5.3685608,-38.993423,0.29707184,1657.2999,25.702909
-5.1488428,-39.670723,0.64437717,1658.0729,25.397154
-4.7043705,-41.445324,0.64437717,1658.234,25.642313
-4.70437,-41.673756,0.64437717,1659.0074,25.887468
-4.70437,-39.251625,0.64437717,1660.3922,25.85717
-4.70437,-41.026226,0.29707184,1660.5538,25.551413
-4.9257669,-37.934353,0.29707184,1658.88,25.521112
-5.1471639,-40.592476,0.29707184,1659.653,25.490812
-5.1454849,-39.937389,0.64437717,1664.0968,25.735966
-5.5916357,-39.282303,0.64437717,1663.0348,25.705664
-5.8147116,-38.185455,0.64437717,1659.5265,25.950823
-5.3702393,-34.438042,0.29707184,1663.358,26.195982
-5.5899568,-35.763786,-0.050233722,1667.1896,26.441137
-6.0361085,-35.115799,0.29707184,1664.2926,25.584465
-5.8147116,-37.111282,0.29707184,1663.8424,25.278709
-5.5933151,-37.118839,0.64437717,1667.6744,25.523865
-5.5933151,-36.021992,0.64437717,1667.8356,25.493561
-5.3719182,-36.243328,0.64437717,1666.1622,25.463263
-4.7043705,-33.37233,0.29707184,1667.547,25.70842
-4.4829736,-37.35574,0.29707184,1670.1554,25.678122
-4.7043705,-38.4748,0.99168259,1669.7057,25.923277
-4.4829736,-40.691162,1.3389881,1669.2555,25.892979
-4.0401802,-41.361362,0.29707184,1671.2526,25.587219
-3.5957074,-38.939228,0.99168259,1673.861,25.006006
-3.5923491,-39.602322,-0.050233722,1674.0221,25.526621
-3.5906699,-37.401077,0.29707184,1672.9606,25.771774
-3.5906699,-40.280079,0.29707184,1676.1803,25.741476
-3.5906699,-40.066757,0.64437717,1679.4005,25.986633
-3.5889907,-40.523174,0.29707184,1677.1149,25.956333
-4.2565389,-40.537834,0.64437717,1675.441,25.650578
-4.7010117,-36.34866,0.64437717,1679.2731,25.620279
-4.4796147,-37.232635,0.29707184,1680.046,25.31452
-4.9240875,-36.142895,0.29707184,1677.149,25.28422
-5.5865984,-38.366356,0.29707184,1677.922,26.08029
-5.5849195,-39.713402,0.64437717,1681.7535,27.151817
-4.9190502,-39.286301,0.99168259,1681.9152,27.396976
-4.9224091,-40.177376,0.64437717,1680.2413,27.366674
-4.9207296,-35.973995,0.64437717,1681.6266,27.887291
-4.4745784,-37.955273,0.29707184,1684.235,28.407904
-4.4762578,-38.846352,0.29707184,1683.1735,28.377604
-4.9207306,-42.843964,0.29707184,1681.4996,28.071842
-4.9190507,-43.96302,0.99168259,1683.4962,27.766083
-4.6959748,-41.320015,0.64437717,1684.8815,27.735783
-3.8070302,-41.313362,0.64437717,1683.8195,27.980944
-3.3659158,-38.66325,0.64437717,1683.9811,27.399729
-3.812067,-39.761005,0.29707184,1685.9777,26.818516
-4.4796152,-38.657059,0.29707184,1686.1388,26.237301
-4.2548604,-38.664616,0.64437717,1685.0773,26.207001
-4.2565393,-40.011662,0.99168259,1685.8502,25.625786
-4.7026906,-38.045494,0.64437717,1686.6237,25.044571
-4.9240875,-39.599216,0.64437717,1685.5616,25.014269
-4.4779358,-36.728222,0.64437717,1685.1115,25.259424
-4.7010117,-37.612198,0.29707184,1686.4967,25.229126
-4.9224081,-36.508251,0.64437717,1686.6578,25.474285
-5.143805,-35.639381,0.64437717,1686.2081,25.443985
-5.143805,-35.867821,0.99168259,1686.9811,25.413687
-4.9224081,-33.44569,0.64437717,1687.7545,25.383385
-5.143805,-35.875828,0.29707184,1687.9156,25.077623
-5.8096743,-35.213642,0.64437717,1687.4655,24.771868
-5.8096743,-36.981144,0.64437717,1688.2389,24.741568
-5.1438046,-37.872219,0.64437717,1688.4,24.986723
-4.6993322,-35.229206,0.64437717,1688.5616,24.956425
-4.7010117,-36.782928,0.64437717,1688.7228,24.926123
-4.2565389,-34.802559,0.29707184,1688.8839,25.171282
-4.0351424,-38.572189,0.29707184,1689.0455,25.140982
-4.2582183,-38.57975,0.29707184,1689.2067,24.835222
-4.4796147,-38.587303,0.29707184,1689.3683,24.804922
-4.7010117,-38.373978,0.64437717,1688.9181,24.77462
-4.0351424,-36.179829,0.99168259,1689.0792,25.295233
-3.5923486,-39.507698,0.64437717,1689.2408,25.540392
-3.5923486,-38.197075,0.29707184,1689.402,25.510094
-4.2582183,-39.088154,0.29707184,1689.5636,25.204336
-4.4779363,-38.874828,0.64437717,1689.7247,25.449493
-4.4762568,-37.33622,0.64437717,1689.8859,25.419193
-4.4779363,-38.00642,0.64437717,1690.0475,25.388891
-4.2582188,-35.142525,0.64437717,1690.2086,25.358591
-3.5923493,-38.463291,0.99168259,1689.7589,25.328289
-3.3692732,-38.912609,0.29707184,1689.92,25.022533
-3.5906701,-41.349854,0.64437717,1690.0817,25.267693
-4.0351429,-42.461811,0.64437717,1690.2428,25.512848
-3.5906701,-40.03968,0.64437717,1690.4039,25.758007
-3.367594,-42.035164,0.64437717,1689.9542,26.00316
-3.3659148,-40.275677,0.64437717,1689.504,25.97286
-3.5906696,-43.824425,0.64437717,1689.6656,25.391644
-3.3692727,-43.162235,0.29707184,1689.8268,25.085888
-3.3675938,-43.169792,0.29707184,1689.9879,25.055588
-3.5873113,-43.177345,0.99168259,1689.5382,25.02529
-3.8087082,-39.871693,4.4647369,1689.088,24.994987
-3.8087082,-42.308937,-3.1759827,1689.8615,25.240147
-3.142839,-40.54945,5.1593475,1688.1876,24.934387
-2.9197631,-41.440525,-0.050233722,1684.6788,24.62863
-3.1411595,-41.676064,-0.050233722,1692.7931,24.32287
-3.3625565,-38.58419,0.99168259,1697.2365,24.29257
-3.3625565,-38.142883,0.64437717,1682.1051,24.537725
-3.1394806,-34.388367,0.99168259,1678.5963,24.507427
-3.1411595,-37.267372,0.64437717,1696.4982,24.752586
-3.3642354,-36.163422,0.64437717,1696.048,24.722284
-3.3642354,-38.607769,0.29707184,1679.693,24.691986
-3.3642354,-39.057087,0.64437717,1683.525,24.937143
-2.9197633,-37.076717,1.3389881,1695.9205,24.906841
-3.1394813,-40.183704,0.99168259,1691.1886,23.774712
-3.8070297,-37.533588,0.99168259,1684.0094,22.642584
-4.031785,-35.959469,0.64437717,1690.8995,22.612284
-3.3659158,-37.078529,0.29707184,1697.1783,22.581985
-2.9214435,-39.757965,0.64437717,1692.4459,22.276228
-2.9214435,-38.874897,0.64437717,1690.7726,22.521385
-2.9197645,-34.008873,0.99168259,1697.0509,22.215628
-2.4769709,-38.448246,0.99168259,1699.0475,21.909868
-2.4786501,-36.681652,0.99168259,1694.9274,21.879568
-2.7000468,-37.78651,0.29707184,1696.3121,21.849266
-3.3675947,-36.01992,0.64437717,1701.3678,21.818966
-3.5906703,-33.376904,0.99168259,1700.9176,22.890495
-3.1461978,-34.275089,0.64437717,1698.632,23.962023
-2.9214425,-34.973694,0.99168259,1701.8522,23.931725
-3.5889907,-36.962078,0.64437717,1705.0719,23.625967
-3.8120661,-34.967503,0.64437717,1702.7867,23.595665
